Message Type,Time,Name,Speed,Heading,Latitude,Longitude,Altitude,DistanceDriven,LongitudinalAcceleration,Slope,Stopped,RouteId,Connection.Id,LaneIndex,BlinkerRight,BlinkerLeft,BrakeLight
VEHICLE_UPDATES,16000000000,veh_4,9.755286695155588,153.70143889898023,52.991725713069904,-1.1693961890038689,0.0,33.68019792248218,-0.3070876468030601,0.0,false,4.0,30806029_1520526951_341336502,0.0,false,false,false
VEHICLE_UPDATES,16000000000,veh_5,9.130113047370095,153.33423726562722,52.99186700172431,-1.1695057912020133,0.0,16.32703359280129,1.9331925019389011,0.0,false,4.0,30806029_1520526951_341336502,0.0,false,false,false
VEHICLE_UPDATES,17000000000,veh_0,7.5262738154395645,243.6808371682861,52.991259015484935,-1.1693360332462222,0.0,97.75918501420915,1.821099679917097,0.0,false,1.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,17000000000,veh_1,5.22681153883887,164.9933294067909,52.99134924126841,-1.169123632239345,0.0,79.51118080127611,1.6241585415788,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,17000000000,veh_2,3.2224100156002278,154.07424820484837,52.99145773965951,-1.1691932104226965,0.0,66.4617192819607,-2.747762225937956,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,true
VEHICLE_UPDATES,17000000000,veh_3,5.9701365391640895,154.07424820484692,52.99155585488973,-1.1692671882518948,0.0,54.46791010105076,-1.1371506239415385,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,true
VEHICLE_UPDATES,17000000000,veh_4,6.947008166505476,153.70143889897878,52.99166903884715,-1.1693527169924958,0.0,40.627206088987656,-2.8082785286501117,0.0,false,4.0,30806029_1520526951_341336502,0.0,false,false,true
VEHICLE_UPDATES,17000000000,veh_5,10.091006394971746,153.3342372656272,52.9917849207989,-1.1694417688182028,0.0,26.418039987773035,0.960893347601651,0.0,false,4.0,30806029_1520526951_341336502,0.0,false,false,false
VEHICLE_UPDATES,18000000000,veh_0,9.745613290801195,243.75198133460333,52.99122228780804,-1.1694678463022288,0.0,107.50479830501035,2.2193394753616307,0.0,false,1.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,18000000000,veh_1,5.47836820127723,221.73405537976603,52.9913105400754,-1.1691663179320462,0.0,84.98954900255335,0.25155666243836006,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,18000000000,veh_2,5.270775268530899,154.07424820484692,52.99141462212359,-1.169160700379362,0.0,71.7324945504916,2.0483652529306715,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,18000000000,veh_3,3.9796425451963087,154.07424820484832,52.991523299470565,-1.169242641775261,0.0,58.447552646247075,-1.9904939939677808,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,true
VEHICLE_UPDATES,18000000000,veh_4,5.5080438193743415,154.04956741667695,52.99162402010276,-1.1693185843047789,0.0,46.13524990836199,-1.4389643471311349,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,true
VEHICLE_UPDATES,18000000000,veh_5,7.312791316821074,153.70143889898023,52.99172529999896,-1.1693958721570008,0.0,33.73083130459411,-2.778215078150672,0.0,false,4.0,30806029_1520526951_341336502,0.0,false,false,true
VEHICLE_UPDATES,19000000000,veh_0,11.30969439622808,243.75198133460333,52.99117966549156,-1.1696208138617776,0.0,118.81449270123844,1.5640811054268848,0.0,false,1.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,19000000000,veh_1,5.618299767615285,241.3512702579902,52.99128705213195,-1.1692402720751869,0.0,90.60784877016863,0.13993156633805448,0.0,false,4.0,353659675_1110605740_1110607234,0.0,false,false,false
VEHICLE_UPDATES,19000000000,veh_2,5.302566527055166,155.89639437167483,52.99137083961322,-1.1691297670007825,0.0,77.03506107754676,0.03179125852426701,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,19000000000,veh_3,4.7812068905681375,154.07424820484692,52.99148418685719,-1.1692131512896196,0.0,63.22875953681521,0.8015643453718289,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,19000000000,veh_4,4.563497045563032,154.07424820484692,52.9915866884801,-1.1692904365230319,0.0,50.698746953925024,-0.9445467738113091,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,true
VEHICLE_UPDATES,19000000000,veh_5,5.25180003539761,153.70143889897878,52.991682455414846,-1.1693630081710713,0.0,38.98263133999173,-2.0609912814234637,0.0,false,4.0,30806029_1520526951_341336502,0.0,false,false,true
VEHICLE_UPDATES,20000000000,veh_0,8.869573924142111,243.75198133460333,52.99114623900322,-1.1697407777330633,0.0,127.68406662538055,-2.440120472085969,0.0,false,1.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,20000000000,veh_1,8.17414652228636,243.75198133460333,52.99125516089144,-1.1693498671472409,0.0,98.781995292455,2.5558467546710757,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,20000000000,veh_2,5.347791713513096,191.7457627621711,52.99132546036482,-1.1691370715028002,0.0,82.38285279105985,0.04522518645792939,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,20000000000,veh_3,5.312817954950345,154.07424820484692,52.991440725396686,-1.1691803818884958,0.0,68.54157749176557,0.5316110643822078,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,20000000000,veh_4,5.236392431972296,154.07424820484692,52.99154385223835,-1.1692581383621523,0.0,55.93513938589732,0.6728953864092633,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,20000000000,veh_5,4.871521351368672,153.836948167626,52.99164268058367,-1.1693326541963533,0.0,43.8541526913604,-0.38027868402893805,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,21000000000,veh_0,4.556845816770742,243.9864123087418,52.99112919540223,-1.1698025267819028,0.0,132.24091244215128,-4.3127281073713695,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,21000000000,veh_1,9.623707557057974,243.75198133460333,52.99121889261852,-1.1694800313611782,0.0,108.40570284951298,1.4495610347716141,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,21000000000,veh_2,5.577989830695685,238.41840380762446,52.99129791400642,-1.169205225880904,0.0,87.96084262175555,0.23019811718258953,0.0,false,4.0,353659675_1110605740_1110607234,0.0,false,false,false
VEHICLE_UPDATES,21000000000,veh_3,5.292289457637959,154.07424820484692,52.99139743186068,-1.1691477391715162,0.0,73.83386694940351,-0.020528497312386484,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,21000000000,veh_4,4.6593121435225004,154.07424820484692,52.99150573678741,-1.1692293996957464,0.0,60.59445152941982,-0.5770802884497952,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,true
VEHICLE_UPDATES,21000000000,veh_5,4.128664228214668,154.07424820484832,52.991608906107885,-1.1693071884522492,0.0,47.982816919575065,-0.7428571231540042,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,true
VEHICLE_UPDATES,22000000000,veh_0,0.4045663035675734,244.21378141755184,52.9911278076437,-1.1698080709298007,0.0,132.64547874571886,-4.152279513203168,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,22000000000,veh_1,10.169371714608726,243.75198133460333,52.99118056777757,-1.1696175756510898,0.0,118.5750745641217,0.5456641575507515,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,22000000000,veh_2,7.057450201445851,242.036056381932,52.99126934488538,-1.1692989616168583,0.0,95.0182928232014,1.4794603707501661,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,22000000000,veh_3,6.481577022408847,170.36011313312184,52.99134203347396,-1.169124549500228,0.0,80.31544397181236,1.189287564770888,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,22000000000,veh_4,4.944545212785329,154.07424820484692,52.991465287983154,-1.1691989017646518,0.0,65.53899674220514,0.2852330692628282,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,22000000000,veh_5,4.701674212139771,154.07424820484692,52.9915704441261,-1.1692781884104884,0.0,52.684491131714836,0.573009983925103,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,23000000000,veh_0,0.3236216083319755,244.3958111882546,52.99112669754451,-1.1698125058170905,0.0,132.96910035405082,-0.08094469523559789,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,23000000000,veh_1,5.669371714608726,243.75198133460333,52.9911592018084,-1.1696942557711993,0.0,124.24444627873042,-4.5,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,23000000000,veh_2,8.677376023088243,243.75198133460333,52.99123664305115,-1.1694163264313535,0.0,103.69566884628965,1.6199258216423917,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,23000000000,veh_3,6.193438427442202,233.07347492009788,52.99130387205749,-1.1691860020118354,0.0,86.50888239925456,-0.28813859496664485,0.0,false,4.0,353659675_1110605740_1110607234,0.0,false,false,false
VEHICLE_UPDATES,23000000000,veh_4,6.599048158559932,154.07424820484692,52.99141130452176,-1.1691581989550306,0.0,72.13804490076508,1.6545029457746034,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,23000000000,veh_5,5.206655679633232,154.07424820484692,52.99152785114228,-1.169246073690048,0.0,57.891146811348065,0.5049814674934607,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,24000000000,veh_0,0.04808008549231408,244.42286643745345,52.99112653261835,-1.169813164703112,0.0,133.01718043954315,-0.27554152283966143,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,24000000000,veh_1,2.126305420558261,243.75198133460333,52.99115118846024,-1.169723014733204,0.0,126.37075169928869,-3.543066294050465,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,24000000000,veh_2,8.759523717502747,243.75198133460333,52.99120363151323,-1.1695348021470284,0.0,112.4551925637924,0.08214769441450365,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,24000000000,veh_3,7.956992750278192,241.70414999435886,52.99127142674016,-1.1692914899515663,0.0,94.46587514953276,1.76355432283599,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,24000000000,veh_4,6.73352098570912,160.40520041706563,52.99135497348767,-1.169122902759299,0.0,78.8715658864742,0.13447282714918796,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,24000000000,veh_5,6.55833911282696,154.07424820484692,52.99147420071651,-1.169205621857304,0.0,64.44948592417502,1.3516834331937284,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,25000000000,veh_0,0.008683367323538763,244.42775298225828,52.99112650283234,-1.16981328369935,0.0,133.02586380686668,-0.03939671816877532,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,25000000000,veh_1,0.12071277981169451,243.75198133460333,52.99115073353311,-1.1697246474119076,0.0,126.49146447910039,-2.0055926407465665,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,25000000000,veh_2,5.48176562965552,243.75198133460333,52.99118297262198,-1.1696089449122786,0.0,117.93695819344791,-3.2777580878472268,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,25000000000,veh_3,8.973383779530648,243.75198133460333,52.99123760936737,-1.169412858392111,0.0,103.43925892906341,1.016391029252456,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,25000000000,veh_4,7.4395455380650235,231.5099088970135,52.99130468360123,-1.1691833835352043,0.0,86.31111142453922,0.7060245523559034,0.0,false,4.0,353659675_1110605740_1110607234,0.0,false,false,false
VEHICLE_UPDATES,25000000000,veh_5,7.174817247924653,154.07424820484692,52.99141550718238,-1.1691613677011183,0.0,71.62430317209967,0.6164781350976929,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,26000000000,veh_0,0.0019583778851455704,244.42885506788588,52.99112649611463,-1.1698133105368185,0.0,133.02782218475184,-0.006724989438393192,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,26000000000,veh_1,0.02661155814587045,243.75198133460333,52.99115063324283,-1.1697250073416825,0.0,126.51807603724626,-0.09410122166582406,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,26000000000,veh_2,1.198353906427708,243.75198133460333,52.99117845643157,-1.1696251530516502,0.0,119.13531209987562,-4.283411723227812,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,26000000000,veh_3,6.628831116760383,243.75198133460333,52.99121262766781,-1.1695025157427292,0.0,110.0680900458238,-2.3445526627702655,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,26000000000,veh_4,9.018330826101234,242.22298288419657,52.991268172279824,-1.1693031700343581,0.0,95.32944225064047,1.5787852880362108,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,26000000000,veh_5,6.782161216696068,158.49152205375182,52.99135904547462,-1.1691238273214637,0.0,78.40646438879574,-0.3926560312285856,0.0,false,4.0,30806029_341336502_1110605740,0.0,true,false,false
VEHICLE_UPDATES,27000000000,veh_0,0.0006598509369823353,244.42922640293477,52.99112649385118,-1.1698133195793692,0.0,133.02848203568882,-0.0012985269481632351,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,27000000000,veh_1,0.006581048181329558,243.75198133460333,52.99115060844101,-1.16972509635245,0.0,126.52465708542759,-0.020030509964540893,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,27000000000,veh_2,0.8171504058295058,243.75198133460333,52.99117537686689,-1.169636205283631,0.0,119.95246250570513,-0.3812035005982022,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,27000000000,veh_3,2.1288311167603826,243.75198133460333,52.99120460484826,-1.1695313089357862,0.0,112.19692116258418,-4.5,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,27000000000,veh_4,6.666476470519779,243.75198133460333,52.99124304879259,-1.1693933366775524,0.0,101.99591872116024,-2.3518543555814553,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,27000000000,veh_5,7.154662824121578,225.5183417955433,52.99130776112502,-1.169173453785355,0.0,85.56112721291731,0.37250160742551053,0.0,false,4.0,353659675_1110605740_1110607234,0.0,false,false,false
VEHICLE_UPDATES,28000000000,veh_0,0.00045180643753460774,244.42948066001233,52.99112649230137,-1.169813325770892,0.0,133.02893384212635,-2.0804449944772754E-4,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,28000000000,veh_1,0.0027285333843307374,243.75198133460333,52.99115059815806,-1.1697251332567289,0.0,126.52738561881192,-0.0038525147969988207,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,28000000000,veh_2,0.042974044797480127,243.75198133460333,52.99117521491217,-1.1696367865218875,0.0,119.9954365505026,-0.7741763610320257,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,28000000000,veh_3,0.6507226409307154,243.75198133460333,52.9912021525009,-1.1695401101873282,0.0,112.8476438035149,-1.4781084758296672,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,28000000000,veh_4,2.664908120580005,243.75198133460333,52.99123300571889,-1.1694293805498868,0.0,104.66082684174025,-4.001568349939774,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,28000000000,veh_5,8.207933328908608,241.35290369070984,52.99127408230634,-1.169282123290493,0.0,93.76906054182594,1.0532705047870294,0.0,false,4.0,353659675_1110605740_1110607234,0.0,false,false,false
VEHICLE_UPDATES,29000000000,veh_0,0.0,244.42948066001233,52.99112649230137,-1.169813325770892,0.0,133.02893384212635,-4.5180643753460774E-4,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,29000000000,veh_1,0.0004001666941229189,243.75198133460333,52.99115059664996,-1.1697251386691114,0.0,126.52778578550604,-0.0023283666902078185,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,29000000000,veh_2,0.022570400654205493,243.75198133460333,52.99117512985191,-1.1696370917940655,0.0,120.01800695115682,-0.020403644143274634,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,29000000000,veh_3,0.4468425165030583,243.75198133460333,52.99120046850647,-1.1695461538882357,0.0,113.29448632001795,-0.20388012442765713,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,29000000000,veh_4,0.9640868868766052,243.75198133460407,52.99122937242178,-1.1694424201791178,0.0,105.62491372861686,-1.7008212337034,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,29000000000,veh_5,3.7079333289086076,243.51240853328457,52.99126007895865,-1.1693322165024256,0.0,97.47699387073455,-4.5,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,30000000000,veh_0,0.0,244.42948066001233,52.99112649230137,-1.169813325770892,0.0,133.02893384212635,0.0,0.0,false,1.0,95832292_1110605919_197606780,0.0,false,true,true
VEHICLE_UPDATES,30000000000,veh_1,0.00011790908255852528,243.75198133460333,52.99115059620559,-1.1697251402638689,0.0,126.5279036945886,-2.822576115643936E-4,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,30000000000,veh_2,0.007226991375845731,243.75198133460333,52.9911751026158,-1.1696371895415285,0.0,120.02523394253265,-0.015343409278359761,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,30000000000,veh_3,0.19179554500389615,243.75198133460333,52.99119974569549,-1.1695487479897433,0.0,113.48628186502185,-0.2550469714991621,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
VEHICLE_UPDATES,30000000000,veh_4,0.9696057269071093,243.75198133460333,52.99122571832469,-1.1694555344505053,0.0,106.59451945552397,0.00551884003050418,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,false
VEHICLE_UPDATES,30000000000,veh_5,1.5198440705844276,243.75198133460333,52.99125435122878,-1.1693527729760993,0.0,98.99683794131897,-2.18808925832418,0.0,false,4.0,95832103_1110607234_1110605919,0.0,false,false,true
